"name","state","Month","Year","fips","DataHubPresence","SurroundingTheBay","monthBan","yearBan","monthTax","yearTax","PIC","TN","TOC","TON","Ban","Tax","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg"
"Carroll County","MD",1,2012,24013,1,0,NA,NA,NA,NA,NA,4.79125,NA,0.4245,0,0,1.34969684288742e-05,3.2137450447904e-06,2.50447590753373e-05,274.090861927379
"Carroll County","MD",1,2013,24013,1,0,NA,NA,NA,NA,NA,4.2410875,NA,0.36045,0,0,1.40837184351932e-05,2.31049748642611e-06,3.36357605357824e-05,273.233501087536
"Carroll County","MD",1,2014,24013,1,0,NA,NA,NA,NA,NA,4.19925,NA,0.191,0,0,1.41166959689475e-05,2.18048595260453e-06,3.1126849452531e-05,269.013641357422
"Carroll County","MD",1,2015,24013,1,0,NA,NA,NA,NA,NA,3.73,NA,0.443,0,0,1.57873199978812e-05,1.56514984052013e-06,2.82500631411412e-05,270.616918390447
"Carroll County","MD",1,2016,24013,1,0,NA,NA,NA,NA,NA,4.11366666666667,NA,0.047,0,0,1.41843065648573e-05,2.47908238551728e-06,3.86676514277827e-05,271.385276100852
"Carroll County","MD",1,2017,24013,1,0,NA,NA,NA,NA,NA,3.6185,NA,0.352,0,0,1.24593000443631e-05,1.10361618639713e-06,3.09548119151838e-05,274.517861106179
"Carroll County","MD",1,2018,24013,1,0,NA,NA,NA,NA,NA,4.3565,NA,NA,0,0,1.40429682770363e-05,1.0432337117808e-06,2.30055404906373e-05,271.241591020064
"Carroll County","MD",1,2019,24013,1,0,NA,NA,NA,NA,NA,4.3865,NA,0.361,0,0,1.44735286085051e-05,8.37485256190782e-06,3.97516483975447e-05,272.501079212536
"Carroll County","MD",1,2020,24013,1,0,NA,NA,NA,NA,NA,3.71333333333333,NA,0.062,0,0,1.32799726667475e-05,2.93018460566104e-06,2.9414332940095e-05,275.483112681996
"Carroll County","MD",1,2021,24013,1,0,NA,NA,NA,NA,NA,3.657,NA,0.3,0,0,1.09447553933767e-05,8.39534436636313e-07,1.64405047888233e-05,273.381955233487
"Carroll County","MD",1,2022,24013,1,0,NA,NA,NA,NA,NA,4.454,NA,0.317,0,0,2.11244197006718e-05,1.08258138259936e-06,3.27031817009397e-05,271.28042047674
"Carroll County","MD",2,2010,24013,1,0,NA,NA,NA,NA,NA,4.96333333333333,NA,0.47565,0,0,1.33253755517547e-05,1.55750428182893e-06,3.00307987014424e-05,269.912267511541
"Carroll County","MD",2,2011,24013,1,0,NA,NA,NA,NA,NA,4.29966666666667,NA,0.560666666666667,0,0,2.27606974063251e-05,1.86992012500427e-06,2.48927155387884e-05,273.447193492543
"Carroll County","MD",2,2012,24013,1,0,NA,NA,NA,NA,NA,4.99166666666667,NA,0.2305,0,0,1.82788214508698e-05,5.41647448347827e-07,1.05013138884467e-05,276.330017089844
"Carroll County","MD",2,2013,24013,1,0,NA,NA,NA,NA,NA,4.68111666666667,NA,0.21395,0,0,1.79502243223727e-05,5.17220306309437e-06,3.7117700809507e-05,272.536596124822
"Carroll County","MD",2,2014,24013,1,0,NA,NA,NA,NA,NA,3.62333333333333,NA,1.084,0,0,1.39902222971696e-05,8.41710822318088e-06,4.48269453375939e-05,270.835820978338
"Carroll County","MD",2,2015,24013,1,0,NA,NA,NA,NA,NA,3.687,NA,0.4578,0,0,1.87944652597335e-05,7.91808082050755e-07,2.2487757550235e-05,267.493582985618
"Carroll County","MD",2,2016,24013,1,0,NA,NA,NA,NA,NA,3.318,NA,0.435,0,0,1.76515545304441e-05,5.79824501817877e-06,4.28766387895766e-05,273.943287242543
"Carroll County","MD",2,2017,24013,1,0,NA,NA,NA,NA,NA,4.70333333333333,NA,0.458,0,0,1.25681209200676e-05,2.69522764349197e-07,9.64034229995873e-06,277.764906449751
"Carroll County","MD",2,2018,24013,1,0,NA,NA,NA,NA,NA,3.35266666666667,NA,0.943,0,0,1.57544403588293e-05,2.55244208346994e-06,4.81671483033675e-05,275.940815318714
"Carroll County","MD",2,2019,24013,1,0,NA,NA,NA,NA,NA,3.914,NA,0.337,0,0,1.75731673318131e-05,6.44057788370198e-06,3.73057614937848e-05,273.285589044744
"Carroll County","MD",2,2020,24013,1,0,NA,NA,NA,NA,NA,4.402,NA,0.192,0,0,1.7928298389465e-05,1.58959381802891e-06,3.13056443701498e-05,276.570836847479
"Carroll County","MD",2,2021,24013,1,0,NA,NA,NA,NA,NA,4.268,NA,0.20225,0,0,1.84351731811396e-05,2.00085056886482e-06,3.52096609607212e-05,272.023651123047
"Carroll County","MD",2,2022,24013,1,0,NA,NA,NA,NA,NA,4.676,NA,0.203,0,0,1.86806368715638e-05,7.90460650147328e-07,2.55546242855913e-05,274.588023792614
"Carroll County","MD",3,2010,24013,1,0,NA,NA,NA,NA,NA,3.94633333333333,NA,0.3759,0,0,3.02181076470085e-05,7.01162852320439e-06,3.98205232737713e-05,279.804515491832
"Carroll County","MD",3,2011,24013,1,0,NA,NA,NA,NA,NA,3.7244,NA,0.5772,0,0,2.51339186599415e-05,5.5281878882273e-06,5.5128794801104e-05,277.502335981889
"Carroll County","MD",3,2012,24013,1,0,NA,NA,NA,NA,NA,4.59025,NA,0.2795,0,0,3.36511763056147e-05,5.65191366645608e-06,2.89422574000624e-05,283.201798872514
"Carroll County","MD",3,2013,24013,1,0,NA,NA,NA,NA,NA,4.53136,NA,0.476633333333333,0,0,2.21742472852136e-05,3.67629978758156e-06,2.5441629159931e-05,275.252272172408
"Carroll County","MD",3,2014,24013,1,0,NA,NA,NA,NA,NA,4.907,NA,0.781,0,0,1.97513449661942e-05,8.46009970700834e-06,4.14682389501567e-05,274.057409113104
"Carroll County","MD",3,2015,24013,1,0,NA,NA,NA,NA,NA,2.73066666666667,NA,1.034,0,0,1.95290294041942e-05,7.41210876433549e-06,3.63765884685563e-05,275.101554177024
"Carroll County","MD",3,2016,24013,1,0,NA,NA,NA,NA,NA,3.8755,NA,0.19,0,0,2.95735933997838e-05,1.75519239126681e-06,1.74728826426541e-05,281.204551003196
"Carroll County","MD",3,2017,24013,1,0,NA,NA,NA,NA,NA,3.7395,NA,0.171,0,0,2.32016951816728e-05,8.42886508549286e-07,2.95090478837003e-05,277.152188387784
"Carroll County","MD",3,2018,24013,1,0,NA,NA,NA,NA,NA,4.1365,NA,0.4718,0,0,1.81362313676139e-05,2.03972300286378e-06,2.45785699503771e-05,275.365373091264
"Carroll County","MD",3,2019,24013,1,0,NA,NA,NA,NA,NA,3.90533333333333,NA,0.223,0,0,2.66817885197022e-05,1.55005104302704e-05,4.74884628519331e-05,276.454673073509
"Carroll County","MD",3,2021,24013,1,0,NA,NA,NA,NA,NA,3.82,NA,0.261,0,0,2.66815844621636e-05,3.47822905992375e-06,3.75186450996394e-05,279.748243852095
"Carroll County","MD",3,2022,24013,1,0,NA,NA,NA,NA,NA,4.278,NA,0.295,0,0,2.33964801736875e-05,6.20883952251461e-07,2.0018155985533e-05,279.557162198153
"Carroll County","MD",4,2010,24013,1,0,NA,NA,NA,NA,NA,4.10933333333333,NA,0.499,0,0,5.24051207652188e-05,2.54183723055493e-06,2.4469058024062e-05,285.873851429332
"Carroll County","MD",4,2011,24013,1,0,NA,NA,NA,NA,NA,3.755,NA,0.39608,0,0,4.37305762633597e-05,6.79546821464266e-06,6.27832384700675e-05,284.701144131747
"Carroll County","MD",4,2012,24013,1,0,NA,NA,NA,NA,NA,4.13833333333333,NA,0.357,0,0,4.43075398586436e-05,3.58332332242836e-06,2.61426857005889e-05,283.849759188565
"Carroll County","MD",4,2013,24013,1,0,NA,NA,NA,NA,NA,4.21496666666667,NA,0.50895,0,0,4.53271581632593e-05,1.770093821175e-06,3.01580308918016e-05,283.979167591442
"Carroll County","MD",4,2014,24013,1,0,NA,NA,NA,NA,NA,3.937,NA,0.374,0,0,4.60522946510041e-05,3.63204699996541e-06,3.0165918195218e-05,282.714779940518
"Carroll County","MD",4,2015,24013,1,0,NA,NA,NA,NA,NA,3.6865,NA,0.26,0,0,4.42283374220344e-05,1.97363714381605e-06,2.96970558172854e-05,283.919022993608
"Carroll County","MD",4,2016,24013,1,0,NA,NA,NA,NA,NA,3.907,NA,0.41,0,0,4.57482700849968e-05,1.98359417812423e-06,2.53855852695944e-05,283.817307905717
"Carroll County","MD",4,2017,24013,1,0,NA,NA,NA,NA,NA,3.0745,NA,0.262,0,0,3.96038677453444e-05,6.91281518976955e-06,4.6884847093183e-05,286.819602272727
"Carroll County","MD",4,2018,24013,1,0,NA,NA,NA,NA,NA,3.732,NA,0.539,0,0,3.66029155636418e-05,4.95270631455986e-06,4.01403790006456e-05,281.53398548473
"Carroll County","MD",4,2019,24013,1,0,NA,NA,NA,NA,NA,3.2185,NA,0.646,0,0,5.22266570690342e-05,5.36346682234911e-06,3.86230527841359e-05,285.675154252486
"Carroll County","MD",4,2021,24013,1,0,NA,NA,NA,NA,NA,3.494,NA,0.126,0,0,4.4592153823363e-05,2.04520893021254e-06,2.86143974583617e-05,284.570029518821
"Carroll County","MD",4,2022,24013,1,0,NA,NA,NA,NA,NA,3.595,NA,0.373,0,0,3.74644157339141e-05,3.44429506846857e-06,3.63677076662002e-05,283.336103959517
"Carroll County","MD",5,2010,24013,1,0,NA,NA,NA,NA,NA,4.315,NA,0.84975,0,0,6.21653677874499e-05,2.33161030006489e-06,3.60950808416502e-05,290.579942183061
"Carroll County","MD",5,2011,24013,1,0,NA,NA,NA,NA,NA,3.936,NA,0.165666666666667,0,0,5.74244748515246e-05,3.71780621125336e-06,3.55735765796536e-05,290.366482821378
"Carroll County","MD",5,2012,24013,1,0,NA,NA,NA,NA,NA,3.8636,NA,0.2915,0,0,5.94420066177422e-05,2.50912094915376e-06,4.8361737175252e-05,291.860026966442
"Carroll County","MD",5,2013,24013,1,0,NA,NA,NA,NA,NA,4.21716,NA,0.245633333333333,0,0,5.7148498109944e-05,2.95254379910726e-06,3.38864748218012e-05,288.856939142401
"Carroll County","MD",5,2014,24013,1,0,NA,NA,NA,NA,NA,3.74433333333333,NA,0.209,0,0,6.03467792230235e-05,1.56150834465569e-05,7.53024036054161e-05,289.701882102273
"Carroll County","MD",5,2015,24013,1,0,NA,NA,NA,NA,NA,3.10833333333333,NA,0.609,0,0,5.53233545691579e-05,3.24738167281876e-06,2.38563841941703e-05,291.794461337003
"Carroll County","MD",5,2016,24013,1,0,NA,NA,NA,NA,NA,3.194,NA,0.467,0,0,4.99812995258253e-05,5.33043757141885e-06,4.95685066694436e-05,287.934439919212
"Carroll County","MD",5,2017,24013,1,0,NA,NA,NA,NA,NA,5.206,NA,0.333,0,0,5.33536939738869e-05,3.90682959567295e-06,5.43377616188743e-05,288.844937411222
"Carroll County","MD",5,2018,24013,1,0,NA,NA,NA,NA,NA,3.31,NA,0.408,0,0,5.61294334395577e-05,2.65905454067582e-06,5.39834376964295e-05,292.119742653587
"Carroll County","MD",5,2019,24013,1,0,NA,NA,NA,NA,NA,4.114,NA,0.436,0,0,6.11469000763133e-05,1.03890290781485e-05,6.13251779048534e-05,291.063504305753
"Carroll County","MD",5,2021,24013,1,0,NA,NA,NA,NA,NA,3.0375,NA,0.361,0,0,5.53002421590711e-05,3.50634260567776e-06,3.22127072484529e-05,289.197015935724
"Carroll County","MD",5,2022,24013,1,0,NA,NA,NA,NA,NA,3.31166666666667,NA,0.329,0,0,5.71545831255869e-05,4.35760301281169e-06,5.61647942628373e-05,290.06045254794
"Carroll County","MD",6,2010,24013,1,0,NA,NA,NA,NA,NA,3.99733333333333,NA,0.339666666666667,0,0,6.81629290656102e-05,6.73422861878366e-07,1.94068816199433e-05,297.039789373224
"Carroll County","MD",6,2011,24013,1,0,NA,NA,NA,NA,NA,3.98366666666667,NA,1.43866666666667,0,0,6.19984642650128e-05,4.6068222497359e-07,1.82705471987984e-05,295.515347567472
"Carroll County","MD",6,2012,24013,1,0,NA,NA,NA,NA,NA,4.13366666666667,NA,0.279,0,0,6.99443083827976e-05,6.72395906969376e-06,2.99334159618328e-05,294.617734042081
"Carroll County","MD",6,2013,24013,1,0,NA,NA,NA,NA,NA,4.15825,NA,0.5625,0,0,6.61777991230007e-05,4.58423212214918e-06,5.26276863555805e-05,294.947340531783
"Carroll County","MD",6,2014,24013,1,0,NA,NA,NA,NA,NA,4.562,NA,1.446,0,0,7.04515735957433e-05,3.97844814870041e-06,4.04336417638908e-05,294.335146817294
"Carroll County","MD",6,2015,24013,1,0,NA,NA,NA,NA,NA,2.92233333333333,NA,0.597,0,0,6.41316695361059e-05,9.09206172846925e-06,8.88145454651253e-05,294.968547474254
"Carroll County","MD",6,2016,24013,1,0,NA,NA,NA,NA,NA,3.16825,NA,0.281,0,0,7.05354766316966e-05,2.91529929861347e-06,4.22839902140285e-05,294.723904696378
"Carroll County","MD",6,2017,24013,1,0,NA,NA,NA,NA,NA,3.658,NA,0.465,0,0,6.62356787043708e-05,1.96638121575564e-06,2.05867927434156e-05,295.423320423473
"Carroll County","MD",6,2018,24013,1,0,NA,NA,NA,NA,NA,3.8285,NA,0.906,0,0,6.36875814631243e-05,4.57533226174498e-06,5.64067661550573e-05,294.162664240057
"Carroll County","MD",6,2019,24013,1,0,NA,NA,NA,NA,NA,4.3365,NA,0.38,0,0,6.99029723446901e-05,2.5560749567045e-06,3.1961490259908e-05,294.361289284446
"Carroll County","MD",6,2020,24013,1,0,NA,NA,NA,NA,NA,3.60833333333333,NA,0.163,0,0,6.94105765433051e-05,3.03282711849368e-06,4.72909301937431e-05,294.651816628196
"Carroll County","MD",6,2021,24013,1,0,NA,NA,NA,NA,NA,3.3815,NA,0.215,0,0,6.25921079931273e-05,1.64184530149214e-06,3.45224041004919e-05,295.205363880504
"Carroll County","MD",6,2022,24013,1,0,NA,NA,NA,NA,NA,3.55,NA,0.374,0,0,6.30871628262949e-05,1.35166159121912e-06,2.78844609883064e-05,295.473322088068
"Carroll County","MD",7,2010,24013,1,0,NA,NA,NA,NA,NA,3.66533333333333,NA,0.436,0,0,4.46752363297326e-05,2.24897589553372e-06,3.15869085832012e-05,299.325428355824
"Carroll County","MD",7,2011,24013,1,0,NA,NA,NA,NA,NA,3.71233333333333,NA,0.283666666666667,0,0,5.31980030328586e-05,2.28607521793575e-06,3.41763789037941e-05,299.285908092152
"Carroll County","MD",7,2012,24013,1,0,NA,NA,NA,NA,NA,3.37475,NA,0.4695,0,0,5.97079038429497e-05,3.65490320126066e-06,6.08706815745047e-05,299.520618785511
"Carroll County","MD",7,2013,24013,1,0,NA,NA,NA,NA,NA,3.13195,NA,0.33245,0,0,5.62532685845244e-05,9.64743244160424e-07,3.14093107259727e-05,297.769805908203
"Carroll County","MD",7,2014,24013,1,0,NA,NA,NA,NA,NA,3.8418,NA,0.108,0,0,7.1260639577469e-05,2.30057475453743e-06,4.60109076811932e-05,296.090628884055
"Carroll County","MD",7,2015,24013,1,0,NA,NA,NA,NA,NA,3.6495,NA,0.479,0,0,5.83793401099022e-05,3.16807784822066e-06,3.28656548266405e-05,296.763508189808
"Carroll County","MD",7,2016,24013,1,0,NA,NA,NA,NA,NA,3.40333333333333,NA,0.311,0,0,5.20363295932343e-05,2.63412562162557e-06,2.91296095052861e-05,298.725419477983
"Carroll County","MD",7,2017,24013,1,0,NA,NA,NA,NA,NA,2.72,NA,0.226,0,0,3.97525555771691e-05,1.14864253853077e-05,6.59866226752373e-05,297.996720747514
"Carroll County","MD",7,2018,24013,1,0,NA,NA,NA,NA,NA,3.5395,NA,0.337,0,0,5.93297081650235e-05,1.4216071246086e-05,8.41767151459036e-05,297.207095059482
"Carroll County","MD",7,2019,24013,1,0,NA,NA,NA,NA,NA,3.5798,NA,0.506,0,0,7.46277331596833e-05,5.50917225568397e-06,6.67942169291729e-05,298.584042635831
"Carroll County","MD",7,2020,24013,1,0,NA,NA,NA,NA,NA,3.2965,NA,0.105,0,0,5.69629542455501e-05,1.06704646379347e-06,2.84427615869473e-05,299.976079767401
"Carroll County","MD",7,2021,24013,1,0,NA,NA,NA,NA,NA,3.988,NA,NA,0,0,5.71882916450373e-05,2.23203165784401e-06,4.52465742868795e-05,298.605182994496
"Carroll County","MD",7,2022,24013,1,0,NA,NA,NA,NA,NA,3.199,NA,0.484,0,0,5.0757374992827e-05,1.17538092002757e-06,4.24026766268071e-05,298.679371226918
"Carroll County","MD",8,2010,24013,1,0,NA,NA,NA,NA,NA,3.0965,NA,0.45425,0,0,3.51724398073698e-05,2.47171365944351e-06,3.83009636689993e-05,297.434043190696
"Carroll County","MD",8,2011,24013,1,0,NA,NA,NA,NA,NA,3.3286,NA,0.3892,0,0,3.0263190472562e-05,8.03968863361991e-06,5.23815598915627e-05,296.818586869673
"Carroll County","MD",8,2012,24013,1,0,NA,NA,NA,NA,NA,3.31766666666667,NA,0.374,0,0,4.58677122051912e-05,1.69008622854314e-06,4.03392603567971e-05,297.050279097124
"Carroll County","MD",8,2013,24013,1,0,NA,NA,NA,NA,NA,3.81496,NA,0.285,0,0,4.65618607201825e-05,2.66881890679956e-06,4.12330095555676e-05,295.415965687145
"Carroll County","MD",8,2014,24013,1,0,NA,NA,NA,NA,NA,4.13,NA,0.7,0,0,5.41311498884831e-05,2.93300098002708e-06,4.01727560198527e-05,295.160641756925
"Carroll County","MD",8,2015,24013,1,0,NA,NA,NA,NA,NA,3.4375,NA,0.2,0,0,4.05613635931249e-05,1.17975757131138e-06,2.07690458906158e-05,296.771295720881
"Carroll County","MD",8,2016,24013,1,0,NA,NA,NA,NA,NA,3.214,NA,0.234,0,0,4.6017820171652e-05,2.78417903907459e-06,3.8472009195671e-05,298.443775523793
"Carroll County","MD",8,2017,24013,1,0,NA,NA,NA,NA,NA,3.103,NA,0.257,0,0,4.86718021089804e-05,2.01009064229848e-06,4.27301714477256e-05,295.412395130504
"Carroll County","MD",8,2018,24013,1,0,NA,NA,NA,NA,NA,3.6375,NA,0.379,0,0,5.69587755308021e-05,4.6285005778786e-06,4.64025427142835e-05,296.880776145241
"Carroll County","MD",8,2019,24013,1,0,NA,NA,NA,NA,NA,4.234,NA,0.449,0,0,5.19249280676542e-05,1.68363181852659e-06,2.76946719333699e-05,297.481717196378
"Carroll County","MD",8,2020,24013,1,0,NA,NA,NA,NA,NA,3.04833333333333,NA,0.694,0,0,4.38816482942043e-05,2.52391264025805e-06,4.53874146676919e-05,297.44072376598
"Carroll County","MD",8,2021,24013,1,0,NA,NA,NA,NA,NA,3.02733333333333,NA,0.088,0,0,4.07833527292083e-05,1.73033922899115e-06,4.83092894269661e-05,298.244889692827
"Carroll County","MD",8,2022,24013,1,0,NA,NA,NA,NA,NA,2.965,NA,0.261,0,0,3.64256679445547e-05,1.11544023246262e-06,3.33230488071091e-05,298.02300193093
"Carroll County","MD",9,2010,24013,1,0,NA,NA,NA,NA,NA,3.2578,NA,0.7438,0,0,1.0885186053532e-05,9.67196548119752e-07,1.63420009729717e-05,294.534698486328
"Carroll County","MD",9,2011,24013,1,0,NA,NA,NA,NA,NA,2.91125,NA,0.83575,0,0,3.67463021988938e-05,1.15898237709189e-05,9.99970884136432e-05,292.86875221946
"Carroll County","MD",9,2012,24013,1,0,NA,NA,NA,NA,NA,3.177,NA,0.437,0,0,3.05905878948662e-05,3.64539608778035e-06,4.5017762286906e-05,292.882757013494
"Carroll County","MD",9,2013,24013,1,0,NA,NA,NA,NA,NA,3.29856,NA,0.35045,0,0,2.51561749874699e-05,1.10917676982519e-06,1.71848660102114e-05,292.347281716087
"Carroll County","MD",9,2014,24013,1,0,NA,NA,NA,NA,NA,4.082,NA,0.515,0,0,3.31769388139946e-05,1.96019627971757e-06,2.40067736079006e-05,292.994246049361
"Carroll County","MD",9,2015,24013,1,0,NA,NA,NA,NA,NA,3.15,NA,0.326,0,0,2.46921755950263e-05,3.10778289696662e-06,4.48818569897081e-05,294.552825927734
"Carroll County","MD",9,2016,24013,1,0,NA,NA,NA,NA,NA,3.19425,NA,0.287,0,0,2.13545542713043e-05,3.06285615310613e-06,4.29816391260829e-05,295.33359042081
"Carroll County","MD",9,2017,24013,1,0,NA,NA,NA,NA,NA,3.0765,NA,0.214,0,0,3.38385391594122e-05,4.05664608975216e-06,2.15200021061305e-05,293.605210737749
"Carroll County","MD",9,2018,24013,1,0,NA,NA,NA,NA,NA,4.016,NA,0.325,0,0,4.29844893171156e-05,1.73660247872414e-05,0.000105475252150262,294.340831409801
"Carroll County","MD",9,2019,24013,1,0,NA,NA,NA,NA,NA,3.671,NA,0.545,0,0,2.81813189014263e-05,2.39415234788835e-07,1.05255461345554e-05,295.524918989702
"Carroll County","MD",9,2020,24013,1,0,NA,NA,NA,NA,NA,2.82966666666667,NA,0.094,0,0,2.26866337801436e-05,1.27291764329129e-06,1.93786555345551e-05,292.559553666548
"Carroll County","MD",9,2021,24013,1,0,NA,NA,NA,NA,NA,3.4318,NA,0.485,0,0,4.41965358649296e-05,1.27880746070084e-05,8.64300481308336e-05,293.699837424538
"Carroll County","MD",9,2022,24013,1,0,NA,NA,NA,NA,NA,2.81,NA,0.564,0,0,2.40551496310879e-05,2.27265478646256e-06,2.87116274028614e-05,293.583460027521
"Carroll County","MD",10,2010,24013,1,0,NA,NA,NA,NA,NA,3.53,NA,0.49525,0,0,2.54273421557049e-05,9.97090542527572e-06,6.53416645945981e-05,286.32866599343
"Carroll County","MD",10,2011,24013,1,0,NA,NA,NA,NA,NA,3.73325,NA,0.3765,0,0,2.95927963055543e-05,5.02503109022324e-06,4.4481014232257e-05,285.563920454545
"Carroll County","MD",10,2012,24013,1,0,NA,NA,NA,NA,NA,4.009,NA,3.3295,0,0,1.75555926696027e-05,1.4404751626981e-05,7.37870273455469e-05,286.622186834162
"Carroll County","MD",10,2013,24013,1,0,NA,NA,NA,NA,NA,3.50946666666667,NA,0.35725,0,0,1.90490966567516e-05,8.27957749358823e-06,5.2694668159926e-05,287.116308038885
"Carroll County","MD",10,2014,24013,1,0,NA,NA,NA,NA,NA,3.7245,NA,0.433,0,0,2.06860761615892e-05,2.8356353657893e-06,3.43877054547193e-05,287.312766335227
"Carroll County","MD",10,2015,24013,1,0,NA,NA,NA,NA,NA,3.37066666666667,NA,0.362,0,0,2.29907866675851e-05,4.43726071353012e-06,4.8636550425065e-05,286.029113769531
"Carroll County","MD",10,2016,24013,1,0,NA,NA,NA,NA,NA,2.9535,NA,0.154,0,0,2.12027362894415e-05,7.68992167236733e-07,1.50799881091437e-05,287.570148814808
"Carroll County","MD",10,2017,24013,1,0,NA,NA,NA,NA,NA,2.887,NA,0.058,0,0,1.96002813688458e-05,1.94710992218461e-06,3.80015590053517e-05,289.393857088956
"Carroll County","MD",10,2018,24013,1,0,NA,NA,NA,NA,NA,4.315,NA,0.338,0,0,3.29180977794088e-05,3.70221397877851e-06,3.0002117537978e-05,286.627077969638
"Carroll County","MD",10,2019,24013,1,0,NA,NA,NA,NA,NA,3.731,NA,0.594,0,0,1.12215179383797e-05,4.52931069296689e-06,3.90971029198475e-05,288.505892666903
"Carroll County","MD",10,2020,24013,1,0,NA,NA,NA,NA,NA,3.261,NA,0.05,0,0,1.56006191735452e-05,3.84518979113967e-06,3.75575407154181e-05,287.429548783736
"Carroll County","MD",10,2021,24013,1,0,NA,NA,NA,NA,NA,3.152,NA,0.445,0,0,2.42400497385957e-05,8.91643697865551e-06,3.22260662373579e-05,289.59867997603
"Carroll County","MD",10,2022,24013,1,0,NA,NA,NA,NA,NA,2.918,NA,0.445,0,0,1.84148117444817e-05,8.47334674021609e-07,2.1568512569171e-05,285.251703435724
"Carroll County","MD",11,2010,24013,1,0,NA,NA,NA,NA,NA,3.7598,NA,0.8116,0,0,1.09116159695656e-05,1.68296391869014e-06,1.74556214253905e-05,279.731983531605
"Carroll County","MD",11,2011,24013,1,0,NA,NA,NA,NA,NA,4.291,NA,0.221,0,0,1.82886170395332e-05,7.55135194842958e-06,4.40660422265699e-05,281.771639737216
"Carroll County","MD",11,2012,24013,1,0,NA,NA,NA,NA,NA,4.61333333333333,NA,0.224,0,0,1.48347632851007e-05,6.21964930628978e-07,1.35523629399937e-05,277.703546697443
"Carroll County","MD",11,2013,24013,1,0,NA,NA,NA,NA,NA,3.73395,NA,0.26845,0,0,1.30860607069652e-05,3.19633398827467e-06,3.67377162381837e-05,278.364374334162
"Carroll County","MD",11,2014,24013,1,0,NA,NA,NA,NA,NA,3.96833333333333,NA,0.251,0,0,1.31199827096266e-05,2.14887854161299e-06,3.25213057459967e-05,277.813185258345
"Carroll County","MD",11,2015,24013,1,0,NA,NA,NA,NA,NA,3.6655,NA,0.098,0,0,1.55139815350677e-05,7.86050908242363e-07,2.04257083334431e-05,283.010853160511
"Carroll County","MD",11,2016,24013,1,0,NA,NA,NA,NA,NA,3.083,NA,0.203,0,0,6.54994334002946e-06,7.68922647735466e-07,1.21106050673089e-05,281.646423339844
"Carroll County","MD",11,2017,24013,1,0,NA,NA,NA,NA,NA,2.776,NA,0.355,0,0,1.19644021403722e-05,1.18523658184958e-06,1.94569914707575e-05,279.445245916193
"Carroll County","MD",11,2018,24013,1,0,NA,NA,NA,NA,NA,3.7265,NA,0.569,0,0,1.7963815315108e-05,1.69074801306124e-05,7.57402700731869e-05,277.711026278409
"Carroll County","MD",11,2019,24013,1,0,NA,NA,NA,NA,NA,3.322,NA,0.072,0,0,1.71639706174822e-05,2.88092234189786e-06,4.22045357647056e-05,278.459661310369
"Carroll County","MD",11,2020,24013,1,0,NA,NA,NA,NA,NA,2.9624,NA,0.097,0,0,1.37231323936827e-05,1.57650479402285e-06,2.21581412915839e-05,282.718577991832
"Carroll County","MD",11,2021,24013,1,0,NA,NA,NA,NA,NA,3.594,NA,0.207,0,0,1.37916964707653e-05,1.12474166061557e-06,1.40493217589789e-05,279.719141179865
"Carroll County","MD",11,2022,24013,1,0,NA,NA,NA,NA,NA,2.807,NA,0.197,0,0,1.16172938181659e-05,4.32335586579442e-06,3.24978176319167e-05,281.78461525657
